BRUNO;0,02655
JEAN MARC;0,02557
JEAN PAUL;0,02557
BERNARD;0,02475
JOSEPH;0,02475
ANDRE;0,02377
CEDRIC;0,02344
GERARD;0,02344
MATHIEU;0,02278
RICHARD;0,02197
XAVIER;0,02197
CLAUDE;0,02147
BENJAMIN;0,02115
ROBERT;0,02049
GEORGES;0,02
FRANCISCO;0,01967
FRANCK;0,01967
JEAN JACQUES;0,01967
JEAN LUC;0,01951
JEAN MARIE;0,01934
ARNAUD;0,01901
RAPHAEL;0,01901
ANTHONY;0,01885
LOUIS;0,01852
MOHAMED;0,01787
SYLVAIN;0,0177
JEAN PHILIPPE;0,01738
DOMINIQUE;0,01705
HUGO;0,01705
SERGE;0,01705
JONATHAN;0,01672
MAXIME;0,01672
GABRIEL;0,01639
GILLES;0,01639
HENRI;0,01623
ALEXIS;0,01606
LUCAS;0,0159
DIDIER;0,01574
MICHAEL;0,01574
FABIEN;0,01557
FABRICE;0,01541
JEAN BAPTISTE;0,01524
RENE;0,01524
JUAN;0,01508
MATTHIEU;0,01508
BENOIT;0,01475
ROMAIN;0,01475
YANN;0,01426
GREGORY;0,01393
SAMUEL;0,01393
KEVIN;0,01361
CHARLES;0,01344
ADRIEN;0,01311
LIONEL;0,01311
YVES;0,01279
JEAN CHRISTOPHE;0,01229
LUDOVIC;0,01229
MARCEL;0,01197
VICTOR;0,0118
DAMIEN;0,01147
PATRICE;0,01131
