ITZIAR;0,000564
SARAY;0,000564
MAITE;0,000553
SAGRARIO;0,000553
PAOLA;0,000551
MAR;0,000545
MERCE;0,000544
JOANA;0,00054
VALERIA;0,000538
CARIDAD;0,000533
AFRICA;0,00053
TOMASA;0,000522
ELSA;0,000521
MARIA CARME;0,000512
AMANDA;0,000512
ANA ROSA;0,000511
AINA;0,000508
ANTONIA MARIA;0,000504
AGUEDA;0,000499
MERITXELL;0,000497
FELICIDAD;0,000496
MARIA SOL;0,000495
BENITA;0,000494
CONSOLACION;0,000487
DESIREE;0,000484
FILOMENA;0,000481
CARME;0,000478
ROSER;0,000477
ADELINA;0,000475
MARIA MANUELA;0,000473
HORTENSIA;0,000473
TEODORA;0,000472
MARIA JULIA;0,00047
RITA;0,000463
CANDELARIA;0,000463
NEUS;0,000461
MARIA GRACIA;0,00046
MARIA ASCENSION;0,000458
NORA;0,000458
ELOISA;0,000455
MARIA CANDELARIA;0,000449
MARIA DOLORS;0,000447
MARIA INES;0,000446
ADELAIDA;0,000446
LYDIA;0,000441
ESMERALDA;0,000441
MARCELINA;0,000439
ALBA MARIA;0,000439
ANE;0,000434
MARIA PURIFICACION;0,000434
IRIA;0,000428
IRIS;0,000427
VISITACION;0,000423
AMAYA;0,000423
LEYRE;0,000423
NADIA;0,000422
JIMENA;0,000412
FLORA;0,000411
TATIANA;0,000408
MARIA SAGRARIO;0,000407
AZUCENA;0,000402
LOLA;0,000398
MARIA PINO;0,000396
MONSERRAT;0,000395
ANA CRISTINA;0,000394
MICAELA;0,000391
MARIA AURORA;0,00039
AVELINA;0,000382
ESTIBALIZ;0,000378
FERNANDA;0,000375
FUENSANTA;0,000374
MARIA BLANCA;0,000374
JENIFER;0,000373
ELENA MARIA;0,000367
VIRTUDES;0,000366
DOLORS;0,000365
ANABEL;0,000363
SALVADORA;0,000359
REGINA;0,000355
ROSA ANA;0,000351
MARIA SOCORRO;0,000349
DELFINA;0,000349
SEBASTIANA;0,000348
MARIA VALLE;0,000348
ELIA;0,000347
FELIPA;0,000347
MARIA AUXILIADORA;0,000346
GISELA;0,000345
JESUSA;0,000345
MARIA FERNANDA;0,000344
VIOLETA;0,000344
MARIA PALOMA;0,000343
JUSTA;0,000342
PATROCINIO;0,000341
FLORENCIA;0,000341
LUISA MARIA;0,000338
NAZARET;0,000338
ANNA MARIA;0,000337
MARTA MARIA;0,000336
PAULINA;0,000335
EDURNE;0,000332
GENOVEVA;0,000332
ANGELA MARIA;0,000332
MARIA ESTRELLA;0,000332
ARANTXA;0,000328
MARIA GEMA;0,000327
ALFONSA;0,000326
MARIA GUADALUPE;0,000325
AUREA;0,00032
IRATI;0,000319
MARIA DESAMPARADOS;0,000319
ZAIRA;0,000319
MARIA ANGELS;0,000318
DELIA;0,000316
ISIDORA;0,000316
PALMIRA;0,000316
MARIA LUCIA;0,000315
INMACULADA CONCEPCION;0,000315
NAYARA;0,000313
OBDULIA;0,000312
AINOA;0,000311
ELIZABETH;0,00031
LORENZA;0,00031
IDOIA;0,000308
OLIVIA;0,000307
MARIA VICENTA;0,000307
MARIA ELISA;0,000307
MARIA CINTA;0,000305
INES MARIA;0,000304
LAURA MARIA;0,000303
MARIA SONIA;0,000303
MARIA NATIVIDAD;0,000299
MARIA OLGA;0,000299
DESAMPARADOS;0,000298
DIONISIA;0,000296
JACINTA;0,000291
MARIONA;0,000291
ANGELINA;0,000289
GRACIA;0,000287
IZASKUN;0,000285
BRIGIDA;0,000285
JESICA;0,000284
SABINA;0,000283
MODESTA;0,000282
RUFINA;0,000282
REYES;0,000282
MARIA ANGELA;0,000281
CORAL;0,000281
YASMINA;0,000279
LUZ MARIA;0,000278
ANGUSTIAS;0,000276
IRATXE;0,000276
FABIOLA;0,000275
MARISOL;0,000274
MAIDER;0,000272
MARIA ARACELI;0,000271
ROSANA;0,000271
BIENVENIDA;0,000271
MARIA ANGUSTIAS;0,000271
EVANGELINA;0,00027
CLOTILDE;0,000269
MARIA JUANA;0,000269
SOCORRO;0,000269
BALBINA;0,000266
MIREYA;0,000265
LUNA;0,000264
JANA;0,00026
EMILIANA;0,00026
GERTRUDIS;0,00026
MARIA BEATRIZ;0,000259
