POLO;0,000489
RAMON;0,000488
MENA;0,000484
VALLEJO;0,000482
LUCAS;0,000481
MATA;0,000479
ORDOÑEZ;0,000479
REINA;0,000477
AMADOR;0,000473
LINARES;0,000466
NARANJO;0,000461
CARRETERO;0,000460
LEAL;0,000454
VILLALBA;0,000450
OLIVER;0,000448
MORAN;0,000444
ROIG;0,000443
PAZ;0,000442
OJEDA;0,000441
ARAGON;0,000437
CLEMENTE;0,000434
BURGOS;0,000433
HERNANDO;0,000432
CASTELLANO;0,000431
ANDREU;0,000430
AGUIRRE;0,000426
CORDOBA;0,000419
COBO;0,000418
BONILLA;0,000417
CALERO;0,000417
CARRERA;0,000417
CARRION;0,000417
DOMENECH;0,000415
SOLA;0,000413
LLORENTE;0,000412
ALCARAZ;0,000411
VILLA;0,000410
ROSA;0,000409
MORAL;0,000409
RIERA;0,000408
JUAREZ;0,000404
VALENCIA;0,000399
CARBONELL;0,000397
ARRIBAS;0,000397
CHACON;0,000397
VELA;0,000396
VELAZQUEZ;0,000395
REQUENA;0,000392
FONT;0,000390
SEVILLA;0,000389
PIÑEIRO;0,000388
TOLEDO;0,000386
ESTEVE;0,000385
SOSA;0,000383
MOHAMED;0,000382
SALGADO;0,000382
LUIS;0,000382
CARBALLO;0,000380
PELAEZ;0,000380
ALFONSO;0,000379
GRAU;0,000376
OLIVARES;0,000376
BOSCH;0,000374
SAAVEDRA;0,000373
CACERES;0,000371
PRADO;0,000371
CID;0,000369
BALLESTER;0,000368
CASTILLA;0,000368
PEREA;0,000367
VILLEGAS;0,000365
SANCHIS;0,000365
CARDENAS;0,000360
PALOMO;0,000359
CANTERO;0,000359
BARRIOS;0,000358
MARRERO;0,000357
MIRALLES;0,000356
BAENA;0,000356
SOLIS;0,000355
HERRANZ;0,000354
NICOLAS;0,000354
LAGO;0,000353
SALA;0,000352
BELMONTE;0,000351
ARRANZ;0,000351
RECIO;0,000349
CASANOVA;0,000348
CORREA;0,000348
ZAPATA;0,000348
MUÑIZ;0,000347
DE LA ROSA;0,000347
PORRAS;0,000345
COLL;0,000344
BARBA;0,000339
BARREIRO;0,000339
COBOS;0,000339
