EDUARD;0,000491
LUIS MARIA;0,000491
ROGELIO;0,00049
RAMIRO;0,000487
EMILIO JOSE;0,000484
JESUS ANGEL;0,000484
CARLOS ALBERTO;0,00048
OMAR;0,000474
JOSE ANDRES;0,000473
ALEIX;0,000472
FRANCISCO ANTONIO;0,000471
FLORENTINO;0,000471
MODESTO;0,000466
YERAY;0,000461
LEONARDO;0,000454
LUCIANO;0,000449
JULEN;0,000445
CLAUDIO;0,000445
ILDEFONSO;0,000445
LUIS ANGEL;0,000445
LUIS ANTONIO;0,000443
PAULINO;0,000439
AVELINO;0,000431
SATURNINO;0,000429
CELESTINO;0,000427
FRANCISCO MIGUEL;0,000427
CONSTANTINO;0,000425
JOAQUIM;0,000423
JAIRO;0,000423
ELADIO;0,000422
ENEKO;0,000421
JUAN DIOS;0,00042
PEDRO MANUEL;0,000418
SIMON;0,000417
MANUEL ANTONIO;0,00041
RUFINO;0,000409
JACOBO;0,000408
ALEXANDER;0,000407
EDGAR;0,000405
JUAN VICENTE;0,000404
EZEQUIEL;0,000399
ANDREU;0,000391
MANUEL JOSE;0,000389
JOSE FERNANDO;0,000385
ERIK;0,000384
PEDRO MARIA;0,00038
ANTONIO JAVIER;0,000379
ALEXANDRE;0,000379
ANTONIO LUIS;0,000379
ANTONIO MIGUEL;0,000378
LEANDRO;0,000374
OLIVER;0,000373
LUIS JAVIER;0,000364
ALEXIS;0,000364
GASPAR;0,000364
JUAN ANDRES;0,000363
CAYETANO;0,000363
CLEMENTE;0,000362
PEDRO JESUS;0,00036
FELICIANO;0,000359
JUAN DIEGO;0,000357
BASILIO;0,000356
JOSE DANIEL;0,000355
HILARIO;0,000351
RAIMUNDO;0,000347
JUAN ANGEL;0,000344
ANGEL MANUEL;0,000338
IGOR;0,000337
EVARISTO;0,000336
JULIO CESAR;0,000334
JOSUE;0,000332
FRANCESC XAVIER;0,00033
MANEL;0,000328
NESTOR;0,000327
IMANOL;0,000324
CARLOS MANUEL;0,000323
LUIS CARLOS;0,000321
RICARD;0,000321
BENIGNO;0,00032
LAUREANO;0,00032
MARCIAL;0,000317
JAN;0,000316
ELISEO;0,000316
NARCISO;0,000311
FABIAN;0,00031
SEGUNDO;0,00031
CECILIO;0,000306
ANDONI;0,000303
BERNARDINO;0,000301
VALERIANO;0,000296
ANGEL MARIA;0,000294
JOSU;0,000291
PATRICIO;0,000291
JOSEBA;0,00029
LEOPOLDO;0,000289
JESUS ANTONIO;0,000288
DEMETRIO;0,000288
CESAREO;0,000286
ARITZ;0,000283
YAGO;0,000282
ANASTASIO;0,000279
JUAN ALBERTO;0,000278
MARCELO;0,000277
IAGO;0,000275
FERNANDO JOSE;0,000274
CIPRIANO;0,000272
IBAI;0,000269
NIL;0,000265
FRANCISCO LUIS;0,000265
CAMILO;0,000264
ANTONIO FRANCISCO;0,000264
BIEL;0,000262
PEDRO PABLO;0,000261
JORGE LUIS;0,00026
BERNAT;0,000257
LUCIO;0,000256
BIENVENIDO;0,000255
ANSELMO;0,000255
BALTASAR;0,000254
BRAIS;0,00025
EULOGIO;0,00025
AMADEO;0,000249
BERNABE;0,000248
CASIMIRO;0,000247
TEOFILO;0,000247
OCTAVIO;0,000247
PEDRO JAVIER;0,000246
PLACIDO;0,000245
ROBERTO CARLOS;0,000243
FULGENCIO;0,000238
LAZARO;0,000236
MAURO;0,000235
OIER;0,000235
BALDOMERO;0,000234
JOSE FELIX;0,000232
ROQUE;0,00023
RODOLFO;0,00023
MAXIMINO;0,00023
CELSO;0,000229
HERMINIO;0,000228
AIMAR;0,000225
FRANCISCO BORJA;0,000225
DIDAC;0,000225
IAN;0,000224
JESUS MIGUEL;0,000223
JOSE PEDRO;0,000221
LUIS ENRIQUE;0,00022
AQUILINO;0,000218
CARLOS JOSE;0,000217
MARKEL;0,000217
GUMERSINDO;0,000217
MANUEL FRANCISCO;0,000216
BONIFACIO;0,000216
MAURICIO;0,000216
VICTORINO;0,000213
LUIS FRANCISCO;0,000213
JOSE GABRIEL;0,000212
IGNASI;0,000212
PEDRO MIGUEL;0,000211
FRANCISCO ASIS;0,00021
ROBERT;0,000209
JOSE DOMINGO;0,000208
HIPOLITO;0,000206
JOSE RAFAEL;0,000204
ELEUTERIO;0,000204
JESUS JAVIER;0,000204
JUAN ENRIQUE;0,000203
VIDAL;0,000203
MANUEL ALEJANDRO;0,000203
JORGE JUAN;0,000202
MARINO;0,000201
